Çölde karşıma penguen çıkmasına şaşırırım.,Süpriz
Okulun tatil olmasından mutlu olurum.,Mutlu
Oyunlarımın silinmesinden korkarım.,Korku
Benimle alay edildiğinde öfkelenirim.,Sinirli
Eşyalarımın kaybolmasına üzülürüm.,Üzüntü
Yere tükürülmesinden tiksinirim.,İğrenç
Kötü beklediğim dersten yüksek not alınca şaşırırım.,Süpriz
Hediye alınca mutlu olurum.,Mutlu
Kapalı alanlardan ve akarsudan korkarım.,Korku
Genel olarak her şeye öfkelenirim.,Sinirli
Arkadaşlarım üzülürse ben de üzülürüm.,Üzüntü
Sevmediğim kişilerin benimle konuşmalarından tiksinirim.,İğrenç
Babamın benimle konuşmasına şaşırdım.,Süpriz
İngilizcede tam ders uyumaktan mutlu olurum.,Mutlu
Bazı derste uyuyamamaktan korkarım.,Korku
Hocanın derste uyuduğumu görünce bana kızmasına öfkelendim.,Sinirli
Pazartesi sabah erken uyanmaktan üzülürüm.,Üzüntü
Embesil gibi uyuduğumda kendimden tiksinirim.,İğrenç
İstemsiz olarak uyuduğumda şaşırırım.,Süpriz
Ailemle vakit geçirmekten mutlu olurum.,Mutlu
Tanımadığım birinin beni arkadaşımdan sormasından korkarım.,Korku
"Yerlere çöp atılmasından ve
      konuşurken gözümün içine bakılmamasından öfkelenirim.",Sinirli
Çok çalıştığım dersin sınavından düşük not alınca üzülürüm.,Üzüntü
Böceklerden ve farelerden tiksinirim.,İğrenç
Beklemediğimiz bir anda misafir gelmesine şaşırırım.,Süpriz
Doğum günümde hediye almaktan mutlu olurum.,Mutlu
Sıramın üzerinde örümcek gördüğümde çok korktum.,Korku
Uzun süre uykusuz ve aç kaldığımda öfkelenirim.,Sinirli
Eski sevgilim doğum günümü kutlayınca şaşırdım.,Süpriz
Sınavlardan yüksek not alınca mutlu oluyorum.,Mutlu
Sınavlardan korkuyorum.,Korku
Kaba ve saygısız insanlara öfkeleniyorum.,Sinirli
Sınavdan düşük not aldığımda üzülürüm.,Üzüntü
Yere tüküreni görünce tiksiniyorum.,İğrenç
Otobüste yaşlılara yer verilmeyince şaşırıyorum.,Süpriz
Köpekle karşı karşıya kalmaktan korkarım.,Korku
Kendimi kararsız hissettiğimde öfkeli olurum.,Sinirli
İnternette film izlerken en heyecanlı yerde internetin kesilmesine üzüldüm.,Üzüntü
Böceğin ezilirken çıkardığı sesten tiksinirim.,İğrenç
Birisiyle istemsiz olarak göz göze geldiğimde şaşırırım,Süpriz
Çok beğendiğim bir kitabın filminin çekileceğini duyunca mutlu oldum.,Mutlu
Otobüs durağında ayağım takılıp düşerken araba çarpmasından son anda kurtuldum çok korktum.,Korku
Arkadaşlarımla uzun zaman önce kararlaştırdığımız buluşmaya ailemin izin vermemesine öfkelendim.,Sinirli
Gece ateşi çıkıp hastalanan kardeşime üzüldüm.,Üzüntü
Arkadaşımın gösterdiği kötü bir deri hastalığı resminden tiksindim.,İğrenç
İlkokuldan beri görmediğim arkadaşımla alışveriş yaparken karşılaşınca çok şaşırdım.,Süpriz
Sibel'in doğmuş olmasından mutlu oldum.,Mutlu
Sibel'in aç kaldığı an korktum.,Korku
Sibel'in açlığının başına vurmasına öfkelendim.,Sinirli
Sibel'in yerdeki yiyecekleri yemesine üzüldüm.,Üzüntü
Sibel'den tiksiniyorum.,İğrenç
Sibel'in acıkmamasına şaşırdım.,Süpriz
Sınıflar arası basketbol turnuvasında finale çıktığımızda çok mutlu olmuştum.,Mutlu
Yemekhane sırasında bariyerlerin yıkılmasında çok korktum.,Korku
Biriyle anlaşmazlık yaşadığım an çok öfkeleniyorum.,Sinirli
Sınıflar arası basketbol maçında elenince üzüldüm.,Üzüntü
Yemekten kıl çıktığında tiksinirim.,İğrenç
Okul çıkışı körüklü otobüs beklerken körüksüz otobüsün çıkmasına şaşırdım.,Süpriz
"Bilgisayar oyunu ""(LOL)"" oynarken mutlu olurum.",Mutlu
"""LOL'de"" kaybetmekten korkarım.",Korku
"LOL'de birinin ""feedlemesine"" öfke duyarım",Sinirli
LOL'de feedlenince üzülürüm.,Üzüntü
Üstüme tükürülmesinden tiksinirim.,İğrenç
Sınavdan yüksek not alınca mutlu olurum.,Mutlu
Sınavlardan düşük not aldığımda korkarım.,Korku
Söyleneni anlamayan ve işini iyi yapamayan kişilere öfkelenirim.,Sinirli
Çok çalıştığım sınavda başarısız olunca üzülürüm.,Üzüntü
Otobüste kalabalık ve havasızlıktan tiksinirim.,İğrenç
Karakteri bozuk insanları görmek beni şaşırtıyor.,Süpriz
Bu anketi doldurduğum an mutlu olacağım.,Mutlu
"""Maffatin DW"" bölümü yazacağını gördüğüm an korktum",Korku
Bu anket için zaman harcadığım için öfkeliyim.,Sinirli
Bu anketi doldurmalısınız dendiğinde üzüldüm.,Üzüntü
Bu anketten tiksindim.,İğrenç
Gerçekten bu anketleri dolduracağımı düşününce şaşırdım.,Süpriz
Sınavdan yüksek not alınca mutlu olurum.,Mutlu
Sınav anından korkuyorum.,Korku
Haksızlığa uğradığımda öfkelendim.,Sinirli
Çalıştığım sınavdan düşük not alınca üzüldüm.,Üzüntü
Otobüste başkasına yer vermek zorunda kalmaktan tiksiniyorum.,İğrenç
Güvenimin sarsılmasına şaşırırım.,Süpriz
Beşiktaş maç aldığında mutlu olurum.,Mutlu
Korkum yok,Korku
Okul turnikelerine öfkeleniyorum.,Sinirli
Beşiktaş'ın maç kaybetmesine üzülürüm.,Üzüntü
Düşünmeden hareket eden insanlardan tiksiniyorum.,İğrenç
Bu anketi gerçekten dolduracağımı düşünemiyordum şaşırdım.,Süpriz
Çok istediğim bir olayın gerçekleşmesine mutlu olurum.,Mutlu
Allah'tan başka kimseden korkmam,Korku
Omuz atmak ve turnikelerden geçiş sırasına öfkeleniyorum.,Sinirli
Bu anketin gerçek bir amaç için verilmesine üzüldüm.,Üzüntü
Birisinin pis ve hunharca gülmesinden tiksinirim.,İğrenç
Birisinden ilgisiz bir konuda alakasız bir söz duyunca şaşırırım.,Süpriz
Arkadaşlarımın yanında  olmaktan mutlu oluyorum.,Mutlu
Korku filmi izlediğimde korkarım.,Korku
Otobüste erkeklerin bacaklarını açarak her yeri işgal etmelerine öfkelenirim.,Sinirli
"Koray Avcı, Sıla, Sezen Aksu şarkıları dinlediğimde üzülürüm.",Üzüntü
Yemeklerdeki çorbaların dibini tutup çok iğrenç kokmasından tiksinirim.,İğrenç
Sürpriz yapılması ve hediye alınmasına şaşırırım.,Süpriz
"Çikolata yerken, kitap okurken ve müzik dinlerken mutlu olurum.",Mutlu
Tanımadığım insanların garip garip bakmalarından korkarım.,Korku
Aptal insanların toplumda söz sahibi olmalarına öfkeleniyorum.,Sinirli
Okul olmadığı halde erken kalktığımda üzülürüm.,Üzüntü
Kalabalıkta insanların bilerek çarpmalarından tiksiniyorum.,İğrenç
Kantinde az kuyruk olmasına şaşırırım.,Süpriz
Lol oynamaktan mutlu olurum.,Mutlu
Dereceli maçta oyundan düşmekten korkarım.,Korku
Lol de anama bacıma sövdüklerinde öfkeleniyorum.,Sinirli
Lol'un yanlışlıkla silinmesi,Üzüntü
Karşı takımla temas olduğunda tiksinirim.,İğrenç
"""Baho"" 9 atınca şaşırırım.",Süpriz
Boş zamana sahip olduğumda mutlu olurum.,Mutlu
korkmam,Korku
Benden izinsiz benim adıma iş yapılmasına öfkelenirim.,Sinirli
Başarısız olduğumda üzülüyorum.,Üzüntü
Birinin yemeğini yemek zorunda kaldığımda tiksiniyorum.,İğrenç
"""Rup'ın"" yedek kalmasına şaşırdım.",Süpriz
Oyun oynamaktan mutlu olurum.,Mutlu
Fiziksel şakalara kızarım.,Sinirli
Başarısızlığa üzülürüm.,Üzüntü
Kötü kokulardan tiksinirim.,İğrenç
Sürprizlere şaşarım.,Süpriz
Her an mutlu olurum.,Mutlu
Hayvanat bahçesinde yılanı yuvasında göremeyince korktum.,Korku
Telefonum düştüğünde öfkelendim.,Sinirli
Yurt dışından aldığım çakımı kaybedince üzüldüm.,Üzüntü
Birinin çatalını kullanmaktan tiksinirim.,İğrenç
Ben şaşırmam,Süpriz
Sınavdan yüksek not alınca mutlu olurum.,Mutlu
Fiziksel şakalar yapılınca kızarım.,Sinirli
Sınavdan düşük not alınca üzüldüm.,Üzüntü
Kötü kokulardan tiksiniyorum.,İğrenç
Ders programının değişmesine şaşırdım.,Süpriz
Sevdiğim yemeği yerken mutlu olurum.,Mutlu
Su kaydırağında arkamdan gelen arkadaşımın üzerime düştüğü an ölmekten korktum.,Korku
Yapmam gereken işin başka biri tarafından söylenmesine öfkelenirim.,Sinirli
Tatilin bitmesine üzüldüm.,Üzüntü
Yanımda sigara içildiğinde tiksinirim.,İğrenç
Arkadaşımın bana aşkını itiraf etmesine çok şaşırdım.,Süpriz
Yemek yemek mutluluktur.,Mutlu
Dolapta yemek olmamasından korkarım.,Korku
Yemeğin tuzsuz olmasına öfkelenirim.,Sinirli
Aç kaldığımda üzülürüm.,Üzüntü
Yemekten kıl çıkınca tiksinirim.,İğrenç
Annemin yaptığı yemeğin güzel olmasına şaşırdım.,Süpriz
Beklediğim şeylerin güzel sonuçlanmasından mutlu olurum.,Mutlu
Yatarken okuduğum korku hikayelerini hatırlayınca korkuyorum.,Korku
Oyunlardan sevdiğim karakterlerin çıkmasına öfkeleniyorum.,Sinirli
Oyunda sevdiğim karakter ölünce üzülürüm.,Üzüntü
Bulaşık makinesinin yıkamadan sonra içerisinde bulaşık gördüğümde tiksiniyorum.,İğrenç
"""Doktor Who'nun"" bölüm sonlarında çok şaşırıyorum.",Süpriz
Lezzetli yemek yemekten mutlu olurum.,Mutlu
Kötü yemek yiyeceğimi sanmaktan korkarım.,Korku
Soğuk yemek yemekten öfkelenirim.,Sinirli
Arkadaşlarımın bana yemek ısmarlamamasına üzülürüm.,Üzüntü
Tadı kötü yemeklerden tiksinirim.,İğrenç
Kötü restoranda iyi bir yemek yediğimde şaşırırım.,Süpriz
Çikolata yediğimde mutlu olurum.,Mutlu
Üzerimde böcek gezmesinden korkarım.,Korku
Otobüste kavgacı bir grup içerisinde yolculuk etmekten öfke duyarım.,Sinirli
Sevdiğim kitap karakterinin ölmesine üzülürüm.,Üzüntü
Birinin konuşurken ağzından tükürük saçmasından tiksinirim.,İğrenç
Sürpriz hediye alınca şaşırırım.,Süpriz
Ailemle piknik yaptığımda mutlu olurum.,Mutlu
Matematik sınavında soruları cevaplandıramamaktan korkarım.,Korku
Arkadaşımın cepçilik yapmasına öfkelendim.,Sinirli
Kardeşimle kavga ettiğim için üzüldüm.,Üzüntü
Arkadaşımın yemek yerken hapşırmasından tiksindim.,İğrenç
Sunumu iyi yapmaktan mutlu olurum.,Mutlu
Sunum yaparken hocanın yüz ifadesinden korktum.,Korku
Sunum yaparken hocanın ilgisiz kalmasından öfkelendim.,Sinirli
Sunum yaparken hocamın ilgi göstermemesine üzüldüm.,Üzüntü
Sunum yaparken hocamın ilgi göstermemesinden tiksindim.,İğrenç
Sunum yaparken hocamın ilgi göstermemesine şaşırdım.,Süpriz
annem kredi kartını bana verdiğinde mutlu olurum.,Mutlu
Arkadaşımla evde otururken birinin saklanarak şaka yapmasından korktum.,Korku
Haksızlık yapıldığında öfkelenirim.,Sinirli
Çok yakın arkadaşımla kavga edince üzüldüm.,Üzüntü
Arkadaşım önümde kusunca tiksindim.,İğrenç
Takdir aldığımı duyunca çok şaşırdım.,Süpriz
Çevremdekilerin mutlu olmalarından mutlu olurum.,Mutlu
Üzerime böcek atılmasından korkarım.,Korku
Başkalarının benim acele davranmamı istemesi.,Sinirli
Birini kaybettiğimde üzülürüm.,Üzüntü
Yere tükürülmesinden tiksinirim.,İğrenç
Matematik sınavından yüksek not alınca şaşırdım.,Süpriz
Hedeflerime ulaşınca mutlu olurum.,Mutlu
Köpek ısırmasından korkarım.,Korku
Konuşmam engellendiğinde öfkelenirim.,Sinirli
Arkadaşım bana küstüğünde çok üzüldüm.,Üzüntü
Birinin kusmasına tiksinirim.,İğrenç
Sınavdan 90 beklerken 40 alınca şaşırdım.,Süpriz
Basket maçını kazandığımızda mutlu oldum.,Mutlu
Korku filmi sonrası evde yalnız kalmaktan korkarım.,Korku
Basket maçında yenildiğimizde öfkelenirim.,Sinirli
Abimin üniversite için İstanbul'a gitmesine üzüldüm.,Üzüntü
Annem çok sevdiğim basket maç ayakkabısını almak istediğini söyleyince şaşırdım.,Süpriz
Küçükken bir akrabam beni sarhoş etmişti. Bundan çok mutlu oldum.,Mutlu
Ortaokulda nerede ise disipline verilecektim korktum.,Korku
kafama pet şişe atılmasına kızıyorum.,Sinirli
ikinci sınıfta sevdiğim kıza çiçek ve çikolata alarak sevdiğimi söyledim. Çikolatayı ve çiçeği aldı ancak beni reddetti buna çok üzüldüm.,Üzüntü
Otobüste arkadaşımın kusmasından tiksindim.,İğrenç
İshal olduğumun farkında değildim osurunca altıma kaçırdım bundan çok utandım ve şaşırdım.,Süpriz
Çok istediğim bir şeyi başardığımda mutlu olurum.,Mutlu
Yakınlarımın (özellikle annemin ) kaybından korkarım.,Korku
Bir kişinin cevap vermediğim halde aynı soruyu ısrarla sormaya devam etmesinden öfkeleniyorum.,Sinirli
Geleceğimi olumsuz etkileyecek kötü olaylara üzülürüm.,Üzüntü
Okul çıkışı yoldan geçerken hissettiğim kokudan tiksiniyorum.,İğrenç
Beklenmedik olaylara şaşırırım.,Süpriz
Ailemle birlikte olmaktan mutluyum.,Mutlu
"Babamla film izlerken birden ""paranormal activity"" fragmanı çıkınca korktum.",Korku
Kaba insanlara öfkelenirim.,Sinirli
Filmde sevdiğim karakterlerin ölümüne üzülürüm.,Üzüntü
Parmakların kütletilmesinden tiksinirim.,İğrenç
"""Peter Jackson'ın"" ""LOTR"" ve ""Hobbit'i"" bitirdiğini öğrendiğimde çok şaşırdım.",Süpriz
Coğrafyadan 78 aldığımı duyunca mutlu oldum.,Mutlu
Küçükken dolaptan gelen seslerden korkuyordum.,Korku
İnsanların beni haksız yere suçlamasına öfkelenirim.,Sinirli
Matematikten 15 aldığımda çok üzüldüm.,Üzüntü
Okul tuvaletlerinin pisliğinden tiksiniyorum.,İğrenç
Şanssız olduğumu düşünürüm Oyunda 90 TL lik kutu bana düşünce şaşırdım.,Süpriz
Hocaların uyumamıza karışmamalarından mutlu oluyorum.,Mutlu
Sunum yapmaktan korkarım.,Korku
Hocanın gereksiz yere bağırmasına öfkeleniyorum.,Sinirli
Sevdiğim birini kaybettiğimde üzülürüm.,Üzüntü
Otobüste arkadaşımın kusmasından tiksindim.,İğrenç
Matematik sınavından yüksek not alınca şaşırdım.,Süpriz
"""Wesley Sneijder'in"" 2. dakikada 2 gol attığı Fenerbahçe maçında çok mutlu oldum.",Mutlu
Bornova merkezde bir çocuk gelip bizden para isteyince korktum.,Korku
Fenerbahçe'nin son dakikalarda gol atmasına öfkeleniyorum.,Sinirli
İlk sınavımda matematikten 32 aldığımda çok üzüldüm.,Üzüntü
Sigara dumanından tiksinirim.,İğrenç
Matematikten 70 beklerken 32 aldığıma şaşırdım.,Süpriz
Okulun tatil olmasından mutlu olurum.,Mutlu
Sınıfta kalmaktan korkuyorum.,Korku
İnsanlarla kavga ettiğimde öfkelenirim.,Sinirli
Arkadaşlarımın beni satmalarına üzüldüm.,Üzüntü
Yemeğin içinden kıl çıktığında tiksinirim.,İğrenç
Arkadaşımın beni satmalarına şaşırıyorum.,Süpriz
Ailem ile dizi izlediğim zamanları seviyorum.,Mutlu
Yükseklikten ve sahip olduklarımı kaybetmekten korkarım.,Korku
Yalnız hissettiğim zaman öfkeleniyorum.,Sinirli
Birisi benimle dalga geçtiği zaman üzülüyorum.,Üzüntü
Birisinin yanımda kusmasından ve bazı insanların damarlarının gözükmesinden.,İğrenç
Kardeşim ağaçtan düştüğü zaman elini kırmıştı. O zaman çok şaşırmıştım.,Süpriz
En yakın arkadaşım ile aynı sınıfta olduğumu öğrendiğim zaman çok mutlu olmuştum.,Mutlu
Köpeklerden korkarım.,Korku
Hoşlanmadığım cümleler duyduğum zaman  öfkelenirim.,Sinirli
Köpeğim öldüğü zaman çok üzülmüştüm.,Üzüntü
Başkasının bardağından su içmek zorunda kaldığım zaman.,İğrenç
Bana sürpriz doğum günü partisi yapıldığı zaman.,Süpriz
3 temmuz davasında beraat çıkması.,Mutlu
"""Luis Nani'nin"" kanatlardan yaptığı ataklarda, karşı takımın yaptığı sakatlanmaya yönelik sert hamleler.",Korku
"""Fenerbahçe-Benfica"" maçında ""cristian baroni'nin"" penaltıyı kaçırması.",Sinirli
"""Lazar Markovic'in"" ""BJK"" maçında sakatlanması.",Üzüntü
"""Raul Meireles'in"" maç sırasında formasının yardımı ile burnunu temizlemesi.",İğrenç
"""Robin Van Persie'nin"" Fenerbahçe'ye gelmesi.",Süpriz
Sevdiğim birisinin sevgilisi olmadığını öğrendiğim zaman.,Mutlu
Birisini kaybetmek üzere idim. O zaman çok korkmuştum.,Korku
Çoğu zaman öfkelenirim.,Sinirli
Önemsediğim birisinin beni önemsemediğini anladığım zaman.,Üzüntü
Birinin kusması.,İğrenç
Babam bana 7 yaşımda iken bisiklet almıştı.,Süpriz
Tuttuğum takımın şampiyon olması.,Mutlu
Kopya çekerken yakalandığım zaman.,Korku
Haksızlığa uğradığım zaman.,Sinirli
Tutmadığım bir takımın şampiyon olması.,Üzüntü
Sevmediğim birisinin sürekli yanıma gelmesi.,İğrenç
"Ödev olmadığını sandığım zaman sınıftan birisinin ""ödevlere bakacak mısınız?"" diye sorması.",Süpriz
Arkadaşımın sınıfı geçmesi.,Mutlu
Arkadaşımın telefona cevap vermemesi.,Korku
Arkadaşımın bağırması.,Sinirli
Arkadaşımın küsmesi.,Üzüntü
Arkadaşımın geğirmesi.,İğrenç
Beklediğimden çok yüksek not almam.,Süpriz
En sevdiğim 4 arkadaşım ile aynı evde kaldığımız zaman.,Mutlu
En yakın arkadaşımın gece ağlayarak beni aradığı zaman.,Korku
İnsanların beni küçük gördüğü zaman.,Sinirli
Köpeğimin zehirlenme sonucu ölmesi.,Üzüntü
Köpeğimin üstüme kusması.,İğrenç
En yakın arkadaşımın sürpriz yapması.,Süpriz
Babamın beni basketbol ve voleybol maçlarına götürdüğü günler.,Mutlu
5 yaşımda iken ablamın ruh çağırması.,Korku
En yakın arkadaşımın başka biri ile yakın arkadaş olmasına.,Sinirli
Çok yakın arkadaşımın benim ile küsmesi ve arkamdan konuşması.,Üzüntü
Köpeğimin kustuğu yeri temizlemek.,İğrenç
Yaralı olduğu için eve aldığım güvercinin ertesi gün uçmuş olmasına.,Süpriz
Arkadaşlarım ve ailem ile olduğum zamanlar.,Mutlu
Karalıktan.,Korku
İnsanların haksızlığa uğradığını gördüğüm zamanlar.,Sinirli
Ailemden birisini kaybettiğim zaman,Üzüntü
Birbirlerinin arkasından konuşan ve sonra yüzlerine bakabilen insanlardan.,İğrenç
Edebiyat dersinde iken matematik öğretmeninin sınıfa girerek  matematik testi fotokopilerini dağıtması.,Süpriz
Sürpriz hediye alınmasından mutlu olurum.,Mutlu
Korku filmi izlerken korkuyorum.,Korku
Verilen sözün yerine getirilmemesine öfkelenirim.,Sinirli
Beslediğim hayvanımın ölmesine üzüldüm.,Üzüntü
Hayvanların öldürülmesinden tiksiniyorum.,İğrenç
Sınavlardan düşük not aldığımda şaşırırım.,Süpriz
Doğum günümde hediye aldığım ve pasta yediğim zamanlar.,Mutlu
Uçak kalkarken.,Korku
Eşyalarımın izinsiz kullanılması.,Sinirli
Beklediğimden daha düşük not almam.,Üzüntü
Birisinin benim tabağımdan yemek yemesi.,İğrenç
Beklediğimden daha yüksek not aldığım zaman.,Süpriz
Tatil olduğunda mutlu olurum.,Mutlu
Haksızlık yapılmasına öfkelenirim.,Sinirli
Biri öldüğünde üzülürüm.,Üzüntü
Pis yerlerden tiksinirim.,İğrenç
"""Lewandowski"" 9 dakikada 5 gol atınca çok şaşırdım.",Süpriz
Uyuyacağım zamanlar.,Mutlu
Sınav öncesi hiç bir şey bilmediğimi anladığım an.,Korku
